,Duration,Magnitude,%_users,Outflow_drought_min,Outflow_10th,%_users_36,Magnitude_36,%_users_37,Magnitude_37,%_users_38,Magnitude_38,%_users_39,Magnitude_39,%_users_45,Magnitude_45,%_users_50,Magnitude_50,%_users_51,Magnitude_51,%_users_52,Magnitude_52,%_users_53,Magnitude_53,%_users_70,Magnitude_70,%_users_72,Magnitude_72,Classification
394,0,6.0,56.0,30066.423545004585,36246.41849989908,29.0,1.0,33.0,2.0,45.0,4.0,52.0,6.0,58.0,7.0,72.0,6.0,56.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,85.0,15.0,Encompassing
395,0,6.0,55.0,29902.800950752804,34283.61517592399,36.0,1.0,33.0,2.0,41.0,4.0,48.0,7.0,58.0,7.0,66.0,6.0,58.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,83.0,15.0,Encompassing
396,0,6.0,56.0,30544.85906469783,33529.762165910535,32.0,2.0,25.0,2.0,45.0,4.0,52.0,7.0,61.0,8.0,66.0,6.0,60.0,3.0,20.0,1.0,61.0,9.0,80.0,10.0,83.0,15.0,Encompassing
397,0,6.0,54.0,25072.8377642658,34681.303769936516,32.0,1.0,21.0,2.0,39.0,4.0,48.0,7.0,58.0,7.0,66.0,6.0,56.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,87.0,15.0,Encompassing
398,0,6.0,50.0,34351.767512337596,38325.11064603682,32.0,1.0,12.0,2.0,38.0,3.0,40.0,7.0,55.0,6.0,62.0,6.0,53.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,81.0,15.0,Encompassing
399,0,6.0,55.0,33460.280876205594,36749.47456301662,36.0,1.0,29.0,2.0,41.0,4.0,48.0,7.0,61.0,7.0,69.0,6.0,56.0,3.0,20.0,0.0,56.0,9.0,80.0,10.0,83.0,15.0,Encompassing
400,0,6.0,55.0,25534.341279290406,34365.890632251256,39.0,1.0,17.0,2.0,38.0,4.0,52.0,7.0,61.0,7.0,66.0,6.0,58.0,2.0,20.0,0.0,56.0,9.0,80.0,10.0,91.0,15.0,Encompassing
401,0,13.0,60.0,10273.668678718204,11095.715470133762,43.0,6.0,46.0,4.0,45.0,8.0,56.0,12.0,61.0,12.0,69.0,15.0,60.0,11.0,20.0,1.0,67.0,16.0,80.0,21.0,91.0,29.0,Encompassing
402,0,10.0,56.0,12180.135681834601,17831.689518167517,43.0,4.0,25.0,3.0,41.0,6.0,48.0,9.0,61.0,10.0,66.0,11.0,56.0,8.0,20.0,1.0,61.0,13.0,80.0,17.0,91.0,23.0,Encompassing
403,0,13.0,61.0,11342.142684405,12058.123856016691,54.0,5.0,38.0,4.0,47.0,8.0,56.0,11.0,61.0,12.0,76.0,15.0,60.0,11.0,20.0,1.0,67.0,16.0,80.0,21.0,87.0,28.0,Encompassing
404,0,12.0,59.0,11713.521851712592,13003.007672574353,46.0,5.0,29.0,3.0,43.0,7.0,56.0,10.0,65.0,12.0,69.0,13.0,60.0,9.0,20.0,1.0,61.0,14.0,80.0,19.0,91.0,26.0,Encompassing
405,0,14.0,58.0,11867.760116430007,12504.954858333964,43.0,6.0,42.0,4.0,43.0,9.0,60.0,12.0,61.0,13.0,66.0,16.0,56.0,12.0,20.0,1.0,67.0,16.0,80.0,22.0,87.0,30.0,Encompassing
406,0,13.0,60.0,10450.64001300959,12025.119583494114,50.0,5.0,42.0,4.0,45.0,8.0,52.0,11.0,61.0,12.0,76.0,15.0,58.0,11.0,20.0,1.0,67.0,15.0,80.0,21.0,91.0,28.0,Encompassing
407,0,10.0,57.0,9979.768203714046,11649.527335750485,46.0,4.0,33.0,3.0,43.0,6.0,48.0,9.0,61.0,10.0,76.0,11.0,58.0,8.0,20.0,1.0,67.0,12.0,80.0,15.0,81.0,22.0,Encompassing
408,0,11.0,54.0,12070.505052932413,12989.86196363904,29.0,4.0,21.0,3.0,42.0,7.0,48.0,10.0,58.0,11.0,66.0,13.0,56.0,9.0,20.0,1.0,61.0,14.0,80.0,18.0,89.0,25.0,Encompassing
409,0,13.0,59.0,11223.438563381987,12730.859895809514,54.0,5.0,38.0,4.0,42.0,8.0,48.0,12.0,61.0,12.0,76.0,15.0,60.0,11.0,20.0,1.0,67.0,15.0,80.0,20.0,87.0,28.0,Encompassing
410,0,12.0,57.0,10743.237931233003,11709.742710173763,43.0,5.0,29.0,3.0,41.0,7.0,56.0,11.0,65.0,12.0,66.0,14.0,56.0,10.0,20.0,1.0,61.0,14.0,80.0,19.0,91.0,26.0,Encompassing
411,0,12.0,69.0,10643.771192362809,22066.12769161452,75.0,5.0,58.0,5.0,54.0,8.0,64.0,10.0,61.0,13.0,79.0,15.0,77.0,10.0,20.0,2.0,61.0,14.0,80.0,20.0,91.0,26.0,Encompassing
412,0,14.0,73.0,6585.51985878239,25380.981993703666,75.0,7.0,58.0,5.0,61.0,9.0,64.0,11.0,61.0,13.0,86.0,16.0,79.0,12.0,60.0,2.0,78.0,16.0,80.0,22.0,92.0,28.0,Encompassing
413,0,12.0,70.0,9484.427815951796,23584.213460988485,71.0,6.0,58.0,5.0,57.0,8.0,64.0,11.0,61.0,12.0,86.0,14.0,74.0,9.0,20.0,2.0,72.0,14.0,80.0,20.0,91.0,25.0,Encompassing
414,0,13.0,76.0,8543.923846569598,21701.078506208156,75.0,6.0,62.0,5.0,67.0,8.0,68.0,10.0,65.0,12.0,86.0,14.0,79.0,11.0,80.0,2.0,89.0,15.0,80.0,20.0,91.0,27.0,Encompassing
415,0,11.0,74.0,21260.468692697385,31036.795782781086,75.0,5.0,58.0,4.0,59.0,7.0,68.0,9.0,61.0,11.0,86.0,12.0,86.0,9.0,80.0,1.0,83.0,13.0,80.0,17.0,91.0,24.0,Encompassing
416,0,15.0,76.0,6384.479594127605,14800.544911147319,75.0,7.0,58.0,6.0,64.0,10.0,72.0,12.0,65.0,15.0,86.0,18.0,86.0,14.0,80.0,3.0,89.0,17.0,80.0,24.0,91.0,31.0,Encompassing
417,0,12.0,70.0,16496.780483324394,32747.970546430704,75.0,5.0,58.0,4.0,55.0,8.0,64.0,10.0,61.0,12.0,86.0,13.0,72.0,9.0,20.0,2.0,72.0,13.0,80.0,19.0,91.0,24.0,Encompassing
418,0,12.0,73.0,18208.083529081177,31017.736022007473,75.0,5.0,58.0,5.0,61.0,8.0,64.0,10.0,61.0,12.0,86.0,13.0,81.0,9.0,60.0,2.0,78.0,13.0,80.0,19.0,91.0,25.0,Encompassing
419,0,12.0,68.0,15176.118656663986,28852.920203022873,68.0,6.0,54.0,5.0,54.0,9.0,60.0,10.0,61.0,12.0,83.0,15.0,72.0,11.0,20.0,2.0,67.0,14.0,80.0,20.0,91.0,25.0,Encompassing
420,0,13.0,68.0,16650.516720949243,18000.602515859548,68.0,6.0,54.0,5.0,55.0,9.0,60.0,11.0,61.0,13.0,83.0,15.0,70.0,11.0,20.0,2.0,67.0,15.0,80.0,21.0,91.0,27.0,Encompassing
421,0,0.0,0.0,0.0,64069.42654535585,,,,,,,,,,,,,,,,,,,,,,,History
422,0,0.0,0.0,0.0,58225.04126574707,,,,,,,,,,,,,,,,,,,,,,,History
423,0,0.0,0.0,0.0,50737.3663867445,,,,,,,,,,,,,,,,,,,,,,,History
424,0,0.0,0.0,0.0,54014.23314983903,,,,,,,,,,,,,,,,,,,,,,,History
425,0,0.0,0.0,0.0,56658.833424213364,,,,,,,,,,,,,,,,,,,,,,,History
426,0,0.0,0.0,0.0,50938.54011413007,,,,,,,,,,,,,,,,,,,,,,,History
427,0,0.0,0.0,0.0,62137.08430112802,,,,,,,,,,,,,,,,,,,,,,,History
428,0,0.0,0.0,0.0,58580.56377781931,,,,,,,,,,,,,,,,,,,,,,,History
429,0,0.0,0.0,0.0,64723.66751234306,,,,,,,,,,,,,,,,,,,,,,,History
430,0,0.0,0.0,0.0,61601.700900299795,,,,,,,,,,,,,,,,,,,,,,,History
431,0,4.0,45.0,44244.0769225044,48040.00935569501,21.0,1.0,17.0,1.0,30.0,3.0,32.0,4.0,48.0,6.0,62.0,5.0,42.0,2.0,20.0,0.0,67.0,8.0,70.0,8.0,77.0,9.0,History
432,0,6.0,59.0,35673.5222038728,42836.33572129848,43.0,2.0,50.0,2.0,46.0,4.0,48.0,7.0,61.0,7.0,66.0,6.0,58.0,3.0,20.0,1.0,56.0,9.0,80.0,8.0,89.0,14.0,Paleo
433,0,6.0,60.0,24595.319955031788,38942.09824239682,46.0,2.0,50.0,2.0,45.0,4.0,60.0,7.0,58.0,8.0,69.0,6.0,60.0,3.0,20.0,1.0,56.0,10.0,80.0,10.0,89.0,13.0,Paleo
434,0,0.0,0.0,0.0,55074.085857832964,,,,,,,,,,,,,,,,,,,,,,,History
435,0,0.0,0.0,0.0,49435.06543006978,,,,,,,,,,,,,,,,,,,,,,,History
436,0,0.0,0.0,0.0,51313.17443990781,,,,,,,,,,,,,,,,,,,,,,,History
437,0,0.0,0.0,0.0,52638.71888092537,,,,,,,,,,,,,,,,,,,,,,,History
438,0,6.0,62.0,36194.3389247322,43642.67954931095,50.0,2.0,50.0,2.0,45.0,4.0,60.0,6.0,61.0,7.0,76.0,6.0,60.0,3.0,20.0,1.0,67.0,9.0,80.0,9.0,89.0,11.0,Paleo
439,0,8.0,56.0,36538.937968679995,47936.96823326479,43.0,3.0,33.0,3.0,43.0,6.0,44.0,7.0,58.0,9.0,66.0,9.0,58.0,6.0,20.0,1.0,56.0,12.0,80.0,13.0,87.0,18.0,History
440,0,6.0,56.0,35633.530256953214,46559.92123986646,36.0,1.0,33.0,2.0,43.0,4.0,48.0,7.0,58.0,7.0,66.0,6.0,58.0,3.0,20.0,1.0,67.0,10.0,80.0,9.0,83.0,15.0,History
441,0,8.0,57.0,17987.857688509182,19078.662155310463,25.0,2.0,38.0,2.0,46.0,4.0,52.0,8.0,61.0,9.0,66.0,7.0,58.0,4.0,20.0,0.0,67.0,10.0,80.0,12.0,85.0,19.0,Encompassing
442,0,8.0,54.0,18501.483210474616,22457.27488494529,36.0,2.0,33.0,2.0,39.0,5.0,52.0,9.0,58.0,9.0,66.0,8.0,56.0,5.0,20.0,1.0,61.0,11.0,80.0,14.0,81.0,20.0,Encompassing
443,0,11.0,59.0,12341.7328989708,15067.860646308836,46.0,4.0,29.0,3.0,43.0,6.0,56.0,10.0,61.0,12.0,76.0,12.0,58.0,8.0,20.0,1.0,67.0,14.0,80.0,17.0,89.0,25.0,Encompassing
444,0,10.0,57.0,14110.378046646007,15934.45265936053,32.0,4.0,33.0,3.0,45.0,6.0,56.0,10.0,61.0,10.0,66.0,11.0,56.0,7.0,20.0,1.0,56.0,13.0,80.0,17.0,89.0,23.0,Encompassing
445,0,9.0,53.0,16837.426218103195,20481.53135010275,25.0,3.0,21.0,3.0,39.0,5.0,48.0,9.0,61.0,10.0,66.0,10.0,53.0,6.0,20.0,1.0,61.0,12.0,80.0,15.0,85.0,22.0,Encompassing
446,0,9.0,64.0,16282.612271872176,18642.90140545186,64.0,3.0,46.0,3.0,45.0,5.0,56.0,9.0,61.0,10.0,76.0,10.0,72.0,6.0,20.0,1.0,67.0,12.0,80.0,15.0,89.0,22.0,Encompassing
447,0,10.0,60.0,11355.861468984596,16622.892896038178,46.0,3.0,42.0,3.0,46.0,6.0,60.0,9.0,61.0,10.0,69.0,11.0,58.0,7.0,20.0,1.0,61.0,13.0,80.0,16.0,89.0,23.0,Encompassing
448,0,9.0,62.0,13200.611210237996,17360.704968635397,50.0,3.0,54.0,3.0,47.0,6.0,56.0,9.0,61.0,10.0,76.0,10.0,60.0,6.0,20.0,1.0,56.0,12.0,80.0,16.0,91.0,22.0,Encompassing
449,0,9.0,59.0,13678.616244782974,17088.24438088606,36.0,3.0,46.0,3.0,45.0,5.0,56.0,9.0,58.0,9.0,69.0,9.0,63.0,5.0,20.0,1.0,61.0,11.0,80.0,15.0,87.0,20.0,Encompassing
450,0,9.0,54.0,14257.07850408357,16044.453826195426,29.0,3.0,21.0,3.0,39.0,5.0,52.0,9.0,61.0,9.0,66.0,10.0,58.0,6.0,20.0,1.0,61.0,12.0,80.0,15.0,83.0,21.0,Encompassing
451,0,4.0,31.0,38748.27409296839,42773.06945299104,4.0,0.0,8.0,1.0,14.0,3.0,32.0,6.0,48.0,6.0,38.0,3.0,16.0,1.0,0.0,0.0,44.0,7.0,50.0,6.0,70.0,11.0,Paleo
452,0,4.0,27.0,41643.262044977404,47117.45081962835,4.0,0.0,4.0,0.0,12.0,3.0,32.0,4.0,45.0,7.0,31.0,2.0,7.0,0.0,0.0,0.0,39.0,7.0,40.0,4.0,70.0,11.0,History
453,0,3.0,28.0,39120.552468508205,44781.89373622775,7.0,0.0,8.0,1.0,14.0,2.0,32.0,5.0,42.0,5.0,31.0,2.0,7.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,64.0,8.0,History
454,0,4.0,28.0,38792.39820391799,45539.50393180403,7.0,0.0,8.0,1.0,13.0,2.0,40.0,7.0,42.0,6.0,31.0,3.0,16.0,1.0,0.0,0.0,33.0,7.0,40.0,5.0,64.0,12.0,History
455,0,4.0,33.0,38278.48281372961,41413.972580139,7.0,0.0,8.0,1.0,16.0,2.0,40.0,6.0,45.0,5.0,41.0,3.0,23.0,1.0,0.0,0.0,39.0,7.0,60.0,6.0,70.0,10.0,Paleo
456,0,0.0,0.0,0.0,47614.19688324983,,,,,,,,,,,,,,,,,,,,,,,History
457,0,4.0,32.0,37394.8423553274,39704.39591550949,11.0,0.0,8.0,1.0,12.0,2.0,36.0,6.0,45.0,6.0,41.0,3.0,23.0,1.0,0.0,0.0,44.0,6.0,60.0,6.0,68.0,11.0,Paleo
458,0,4.0,31.0,42550.5939883122,46022.92469154009,7.0,0.0,8.0,1.0,18.0,3.0,32.0,4.0,45.0,7.0,41.0,3.0,16.0,1.0,0.0,0.0,44.0,7.0,40.0,6.0,64.0,9.0,History
459,0,4.0,30.0,39843.742847848196,44184.97735571735,7.0,0.0,8.0,0.0,13.0,2.0,32.0,6.0,45.0,5.0,34.0,2.0,19.0,1.0,0.0,0.0,39.0,7.0,50.0,5.0,68.0,12.0,History
460,0,0.0,0.0,0.0,51118.373866286536,,,,,,,,,,,,,,,,,,,,,,,History
461,0,10.0,61.0,19544.2563893766,21678.653560387807,64.0,3.0,46.0,3.0,45.0,6.0,52.0,10.0,58.0,10.0,76.0,10.0,63.0,6.0,20.0,1.0,61.0,12.0,80.0,16.0,87.0,22.0,Encompassing
462,0,8.0,62.0,22671.215395657193,26359.07434736997,50.0,2.0,54.0,2.0,46.0,5.0,60.0,8.0,58.0,9.0,76.0,8.0,63.0,4.0,20.0,1.0,61.0,11.0,80.0,13.0,89.0,19.0,Encompassing
463,0,8.0,60.0,18676.86828717119,25545.39969032375,46.0,2.0,50.0,2.0,45.0,5.0,60.0,8.0,61.0,9.0,66.0,7.0,63.0,4.0,20.0,1.0,56.0,11.0,80.0,12.0,89.0,19.0,Encompassing
464,0,8.0,62.0,20728.61724365518,24666.78517686383,57.0,2.0,50.0,2.0,46.0,5.0,52.0,8.0,61.0,9.0,72.0,8.0,63.0,5.0,20.0,1.0,67.0,11.0,80.0,13.0,89.0,19.0,Encompassing
465,0,9.0,66.0,16097.253261340757,19337.231764420878,57.0,3.0,58.0,3.0,51.0,5.0,64.0,9.0,61.0,10.0,79.0,9.0,67.0,5.0,20.0,1.0,67.0,11.0,80.0,14.0,91.0,21.0,Encompassing
466,0,8.0,58.0,20332.308175687816,23944.753530326772,39.0,2.0,46.0,2.0,43.0,4.0,52.0,8.0,58.0,8.0,72.0,7.0,56.0,4.0,20.0,0.0,67.0,10.0,80.0,12.0,85.0,18.0,Encompassing
467,0,8.0,61.0,17715.037417467003,22990.095603985923,43.0,2.0,46.0,2.0,45.0,5.0,56.0,8.0,61.0,10.0,76.0,8.0,60.0,5.0,20.0,1.0,67.0,11.0,80.0,14.0,91.0,20.0,Encompassing
468,0,7.0,64.0,18756.567246714603,25488.927686467083,61.0,2.0,54.0,2.0,49.0,4.0,60.0,8.0,61.0,8.0,76.0,7.0,65.0,3.0,20.0,1.0,67.0,10.0,80.0,12.0,91.0,18.0,Encompassing
469,0,9.0,64.0,15665.137450201202,21692.610406954802,64.0,3.0,54.0,3.0,53.0,5.0,60.0,9.0,61.0,9.0,69.0,9.0,65.0,5.0,20.0,1.0,61.0,11.0,80.0,14.0,89.0,20.0,Encompassing
470,0,7.0,64.0,21825.209700454812,29695.725999739698,61.0,2.0,54.0,2.0,50.0,5.0,56.0,7.0,61.0,9.0,72.0,8.0,65.0,4.0,20.0,1.0,61.0,10.0,80.0,12.0,91.0,17.0,Encompassing
471,0,5.0,52.0,30355.470269125795,36156.719703403076,36.0,1.0,17.0,1.0,37.0,3.0,44.0,6.0,58.0,7.0,66.0,5.0,56.0,2.0,20.0,0.0,67.0,9.0,80.0,8.0,81.0,12.0,Encompassing
472,0,5.0,50.0,31840.482444299985,36222.45318200687,29.0,1.0,12.0,1.0,38.0,3.0,36.0,6.0,58.0,6.0,62.0,4.0,56.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,81.0,12.0,Encompassing
473,0,5.0,50.0,32564.0218989894,37016.29665876179,21.0,1.0,12.0,1.0,36.0,3.0,40.0,6.0,52.0,6.0,62.0,4.0,53.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,87.0,12.0,Encompassing
474,0,6.0,55.0,22491.017272976995,28172.52966857196,25.0,1.0,33.0,2.0,41.0,4.0,52.0,7.0,61.0,8.0,62.0,6.0,56.0,3.0,20.0,0.0,61.0,9.0,80.0,10.0,89.0,16.0,Encompassing
475,0,5.0,50.0,35668.77823287,38563.46126817803,25.0,1.0,12.0,1.0,37.0,3.0,44.0,6.0,52.0,6.0,62.0,4.0,56.0,1.0,20.0,0.0,56.0,8.0,80.0,7.0,81.0,12.0,Encompassing
476,0,5.0,51.0,30444.405540387605,34834.45755745536,25.0,1.0,12.0,1.0,38.0,3.0,44.0,6.0,61.0,6.0,62.0,5.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,81.0,13.0,Encompassing
477,0,5.0,51.0,32244.5932846524,38355.707408782204,21.0,1.0,17.0,1.0,38.0,3.0,40.0,6.0,61.0,7.0,62.0,5.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,83.0,12.0,Encompassing
478,0,5.0,48.0,30519.22484593019,33571.70054711051,21.0,1.0,12.0,1.0,34.0,3.0,44.0,7.0,52.0,7.0,62.0,4.0,49.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,79.0,14.0,Encompassing
479,0,4.0,52.0,36058.913724428414,37962.84518235672,25.0,1.0,17.0,1.0,38.0,3.0,44.0,6.0,61.0,6.0,62.0,3.0,56.0,1.0,20.0,0.0,61.0,8.0,80.0,6.0,83.0,11.0,Encompassing
480,0,5.0,50.0,35146.04344781156,37739.24132852721,25.0,1.0,21.0,1.0,32.0,3.0,44.0,6.0,58.0,7.0,66.0,4.0,58.0,2.0,20.0,0.0,61.0,8.0,80.0,7.0,77.0,12.0,Encompassing
481,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Encompassing
482,0,4.0,44.0,29450.488108620008,36550.61780784419,25.0,0.0,12.0,1.0,28.0,3.0,36.0,6.0,48.0,6.0,59.0,3.0,47.0,1.0,20.0,0.0,56.0,7.0,60.0,7.0,75.0,11.0,Encompassing
483,0,5.0,48.0,30714.592327786813,34719.14748495325,21.0,1.0,12.0,1.0,32.0,3.0,40.0,6.0,58.0,7.0,66.0,4.0,47.0,1.0,20.0,0.0,61.0,8.0,70.0,7.0,81.0,14.0,Encompassing
484,0,4.0,42.0,38556.2431793808,42038.23697902994,18.0,0.0,8.0,1.0,26.0,3.0,36.0,6.0,48.0,6.0,62.0,4.0,37.0,1.0,20.0,0.0,56.0,7.0,80.0,7.0,74.0,11.0,Paleo
485,0,5.0,46.0,27744.9725594688,36410.788584121685,21.0,0.0,12.0,1.0,30.0,3.0,44.0,6.0,48.0,6.0,66.0,4.0,44.0,1.0,20.0,0.0,61.0,7.0,70.0,8.0,79.0,12.0,Encompassing
486,0,4.0,44.0,33327.63717736081,36788.98446524881,21.0,0.0,8.0,1.0,24.0,3.0,36.0,6.0,52.0,6.0,62.0,4.0,47.0,1.0,20.0,0.0,56.0,7.0,80.0,7.0,77.0,11.0,Paleo
487,0,5.0,52.0,32653.32228086402,35807.8767419742,21.0,1.0,21.0,1.0,38.0,3.0,44.0,6.0,58.0,6.0,66.0,4.0,58.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,81.0,13.0,Encompassing
488,0,5.0,49.0,31562.227452446994,37556.86857743364,21.0,1.0,12.0,1.0,34.0,3.0,44.0,6.0,52.0,7.0,62.0,4.0,53.0,1.0,20.0,0.0,61.0,8.0,80.0,8.0,83.0,13.0,Encompassing
489,0,4.0,48.0,28848.82035621601,37985.64535334066,25.0,1.0,12.0,1.0,32.0,2.0,48.0,6.0,58.0,6.0,62.0,3.0,47.0,1.0,20.0,0.0,67.0,7.0,70.0,7.0,77.0,11.0,Paleo
490,0,5.0,53.0,32095.13476191,40985.7772675525,36.0,1.0,21.0,1.0,39.0,3.0,40.0,6.0,58.0,7.0,66.0,4.0,58.0,1.0,20.0,0.0,67.0,7.0,80.0,7.0,83.0,13.0,Paleo
491,0,3.0,33.0,39183.695635332006,41933.56198660738,7.0,0.0,8.0,1.0,14.0,2.0,36.0,5.0,48.0,5.0,34.0,2.0,26.0,1.0,0.0,0.0,50.0,7.0,50.0,5.0,70.0,8.0,Encompassing
492,0,4.0,30.0,36728.90033328901,44064.374412811434,11.0,0.0,8.0,1.0,13.0,2.0,36.0,5.0,48.0,5.0,31.0,2.0,14.0,0.0,0.0,0.0,39.0,7.0,60.0,5.0,64.0,10.0,Paleo
493,0,4.0,33.0,35191.76121724681,39832.82332686553,18.0,0.0,8.0,1.0,12.0,2.0,36.0,5.0,48.0,5.0,41.0,3.0,19.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,74.0,9.0,Paleo
494,0,4.0,36.0,33123.0432516402,41790.32785972416,18.0,0.0,8.0,1.0,14.0,2.0,36.0,5.0,48.0,6.0,48.0,3.0,26.0,1.0,0.0,0.0,50.0,7.0,60.0,5.0,75.0,12.0,Paleo
495,0,3.0,29.0,38411.26836298142,42091.70570139995,7.0,0.0,8.0,1.0,12.0,2.0,32.0,5.0,45.0,5.0,34.0,3.0,14.0,0.0,0.0,0.0,44.0,7.0,50.0,6.0,62.0,7.0,Paleo
496,0,4.0,33.0,38434.697116290605,40706.12992144369,11.0,0.0,8.0,1.0,17.0,2.0,36.0,6.0,48.0,5.0,34.0,3.0,21.0,1.0,0.0,0.0,44.0,7.0,50.0,5.0,72.0,11.0,Paleo
497,0,4.0,33.0,38107.137389928015,41484.54673471874,11.0,0.0,8.0,1.0,17.0,2.0,36.0,7.0,48.0,6.0,34.0,3.0,19.0,1.0,0.0,0.0,50.0,7.0,40.0,5.0,72.0,12.0,Paleo
498,0,4.0,37.0,36048.47600143679,39168.19372946231,14.0,0.0,8.0,1.0,20.0,2.0,36.0,6.0,48.0,5.0,41.0,2.0,28.0,1.0,0.0,0.0,50.0,7.0,60.0,5.0,77.0,10.0,Paleo
499,0,4.0,33.0,37523.3538901422,40903.243273440006,7.0,0.0,8.0,1.0,17.0,2.0,36.0,6.0,45.0,5.0,41.0,3.0,23.0,1.0,0.0,0.0,39.0,7.0,60.0,5.0,70.0,10.0,Encompassing
500,0,4.0,37.0,36848.3433099102,40301.087555635924,18.0,0.0,8.0,1.0,20.0,2.0,40.0,5.0,52.0,5.0,52.0,3.0,30.0,1.0,0.0,0.0,44.0,7.0,60.0,5.0,70.0,10.0,Paleo
501,0,6.0,66.0,36644.5351120962,38841.7355023471,64.0,1.0,54.0,2.0,53.0,4.0,56.0,6.0,61.0,7.0,86.0,6.0,70.0,3.0,20.0,1.0,67.0,9.0,80.0,10.0,85.0,13.0,Encompassing
502,0,7.0,60.0,32917.265183391595,37261.534549881486,46.0,1.0,46.0,2.0,45.0,4.0,52.0,7.0,58.0,8.0,72.0,7.0,63.0,3.0,20.0,1.0,67.0,10.0,80.0,11.0,87.0,15.0,Encompassing
503,0,7.0,69.0,29614.055196190824,37124.30007847345,71.0,2.0,58.0,2.0,54.0,4.0,60.0,6.0,61.0,8.0,86.0,7.0,72.0,4.0,20.0,1.0,72.0,10.0,80.0,10.0,89.0,14.0,Encompassing
504,0,7.0,61.0,30550.53308097778,34939.977978303585,50.0,2.0,46.0,2.0,45.0,5.0,52.0,7.0,61.0,8.0,72.0,7.0,63.0,4.0,20.0,1.0,67.0,10.0,80.0,11.0,89.0,15.0,Encompassing
505,0,7.0,62.0,33278.47552674,38447.2132561152,57.0,2.0,50.0,2.0,45.0,4.0,56.0,6.0,58.0,8.0,72.0,7.0,63.0,4.0,20.0,1.0,67.0,10.0,80.0,11.0,89.0,14.0,Encompassing
506,0,8.0,60.0,27708.861146292034,32114.45158029074,43.0,2.0,46.0,3.0,45.0,5.0,60.0,7.0,61.0,9.0,69.0,8.0,63.0,5.0,20.0,1.0,67.0,11.0,80.0,12.0,85.0,17.0,Encompassing
507,0,7.0,66.0,33848.77583697002,38609.9642721271,64.0,2.0,54.0,2.0,51.0,4.0,56.0,7.0,61.0,8.0,76.0,7.0,74.0,4.0,20.0,1.0,67.0,10.0,80.0,10.0,87.0,15.0,Encompassing
508,0,7.0,64.0,28873.631842622992,32649.35935053697,64.0,2.0,54.0,2.0,49.0,5.0,60.0,7.0,58.0,9.0,76.0,8.0,63.0,4.0,20.0,1.0,67.0,10.0,80.0,12.0,89.0,17.0,Encompassing
509,0,7.0,64.0,36154.10274841622,41150.2245677358,71.0,2.0,54.0,2.0,46.0,4.0,56.0,6.0,61.0,8.0,83.0,7.0,70.0,4.0,20.0,1.0,61.0,9.0,80.0,11.0,85.0,15.0,Encompassing
510,0,7.0,66.0,31982.029414777193,37031.55482862779,61.0,2.0,54.0,2.0,53.0,4.0,60.0,7.0,61.0,8.0,79.0,7.0,72.0,4.0,20.0,1.0,61.0,10.0,80.0,11.0,89.0,15.0,Encompassing
511,0,0.0,0.0,0.0,55995.58631321162,,,,,,,,,,,,,,,,,,,,,,,History
512,0,0.0,0.0,0.0,63595.38518122693,,,,,,,,,,,,,,,,,,,,,,,History
513,0,0.0,0.0,0.0,58254.80838863377,,,,,,,,,,,,,,,,,,,,,,,History
514,0,0.0,0.0,0.0,52719.37526904187,,,,,,,,,,,,,,,,,,,,,,,History
515,0,6.0,41.0,45152.1921267822,56961.06853574018,25.0,1.0,8.0,1.0,22.0,3.0,36.0,7.0,45.0,7.0,55.0,5.0,42.0,2.0,20.0,0.0,56.0,8.0,60.0,9.0,74.0,15.0,History
516,0,0.0,0.0,0.0,57698.75183283748,,,,,,,,,,,,,,,,,,,,,,,History
517,0,6.0,45.0,39635.754380214006,51343.41620659118,21.0,1.0,8.0,2.0,30.0,4.0,36.0,5.0,52.0,8.0,62.0,7.0,49.0,3.0,20.0,0.0,61.0,8.0,80.0,10.0,74.0,13.0,Paleo
518,0,6.0,47.0,39208.9055363604,47903.70073572615,25.0,1.0,21.0,2.0,30.0,3.0,40.0,5.0,48.0,6.0,59.0,6.0,44.0,3.0,20.0,0.0,50.0,8.0,80.0,9.0,85.0,14.0,History
519,0,0.0,0.0,0.0,49396.64049842892,,,,,,,,,,,,,,,,,,,,,,,History
520,0,0.0,0.0,0.0,57167.09922106138,,,,,,,,,,,,,,,,,,,,,,,History
521,0,6.0,48.0,27117.795169958994,33058.37994184608,21.0,1.0,12.0,1.0,34.0,3.0,40.0,7.0,52.0,7.0,62.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,14.0,Encompassing
